ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
1156,1938.25,54,21.17647,30.980392,86,-2.34375,-0.78125,33,40.392159,53.725491,21.568628,37.254902,20.784313,14.7,103,1.960784,46,27,573,462.200012,13.691,95.294121,0,7310,0,255
1156,1938.25,54,21.17647,30.980392,86,-2.34375,-0.78125,33,40.392159,53.725491,21.568628,37.254902,20.784313,15.96,103,1.960784,46,27,573,462.200012,13.691,95.294121,0,7310,0,255
1156,2017,55,18.82353,24.705883,86,-3.125,1.5625,21,40.392159,53.725491,21.568628,37.254902,20.784313,14.13,103,1.960784,46,18,573,462.200012,13.691,95.294121,0,7310,0,255
1158,2017,55,18.82353,24.705883,86,-3.125,1.5625,21,40.392159,53.725491,21.568628,37.254902,20.784313,14.61,103,1.960784,46,18,573,462.200012,13.691,51.764706,0,7310,0,255
1158,2017,55,18.82353,24.705883,86,-3.125,1.5625,21,40.392159,51.372547,16.078432,31.764706,20.784313,14,103,0,46,18,571.900024,460.100006,13.71,51.764706,0,7310,0,255
1158,2017,55,18.82353,24.705883,86,-3.125,1.5625,21,40.392159,51.372547,16.078432,31.764706,18.82353,14.67,103,0,46,18,571.900024,460.100006,13.71,51.764706,0,7310,0,255
1158,1896,55,19.215687,20.784313,86,-3.125,0,23,40.392159,51.372547,16.078432,31.764706,18.82353,15.43,103,0,46,13,571.900024,460.100006,13.71,51.764706,0,7310,0,255
1159,1896,55,19.215687,20.784313,86,-3.125,0,23,39.215687,51.372547,16.078432,31.764706,18.82353,14.34,103,0,46,13,571.900024,460.100006,13.71,0,0,7310,0,255
1159,1896,55,19.215687,20.784313,86,-3.125,0,23,39.215687,51.764706,19.607843,35.294117,20,14.91,103,0.392157,46,13,566,457.200012,13.71,0,0,7310,0,255
1159,1896,55,19.215687,26.666666,86,-1.5625,7.8125,23,39.215687,51.764706,19.607843,35.294117,20,14.34,103,0.392157,46,13,566,457.200012,13.71,0,0,7310,0,255
1161,1813.25,53,20.392157,26.666666,86,-1.5625,7.8125,29,39.215687,51.764706,19.607843,35.294117,20,15.77,103,0.392157,46,27,566,457.200012,13.71,0,0,7310,0,255
1161,1813.25,53,20.392157,26.666666,86,-1.5625,7.8125,29,40.392159,51.764706,19.607843,35.294117,20,14.82,103,0.392157,46,27,560.099976,454,13.71,0,0,7310,0,255
1161,1813.25,53,20.392157,26.666666,86,-1.5625,7.8125,29,40.392159,52.941177,20,35.686275,20,15.43,103,1.176471,46,27,560.099976,454,13.691,0,0,7310,0,255
1161,1813.25,53,20.392157,27.058823,86,-1.5625,4.6875,29,40.392159,52.941177,20,35.686275,20,14.33,103,1.176471,46,27,560.099976,454,13.691,0,0,7310,0,255
1163,1813.25,53,20.392157,27.058823,86,-1.5625,4.6875,29,40.392159,52.941177,20,35.686275,20,14.88,103,1.176471,46,27,560.099976,454,13.691,72.941177,0,7310,0,255
1163,1813.25,53,20.392157,27.058823,86,-1.5625,4.6875,29,39.607841,52.549019,20,35.686275,20,14.18,103,0.784314,46,27,557.700012,452.5,13.691,72.941177,0,7310,0,255
1163,1813.25,53,20.392157,27.058823,86,-1.5625,4.6875,29,39.607841,52.549019,20,35.686275,20,15.34,103,0.784314,46,27,557.700012,452.5,13.691,72.941177,0,7310,0,255
1163,1786.5,51,19.607843,26.274509,86,-1.5625,2.34375,28,39.607841,52.549019,20,35.686275,20,14.51,103,0.784314,46,26,557.700012,452.5,13.691,72.941177,0,7310,0,255
1165,1786.5,51,19.607843,26.274509,86,-1.5625,2.34375,28,42.35294,52.549019,20,35.686275,20,15.37,103,0.784314,46,26,557.700012,452.5,13.691,68.627449,0,7310,0,255
1165,1786.5,51,19.607843,26.274509,86,-1.5625,2.34375,28,42.35294,52.156864,20,35.686275,19.607843,15.19,103,0.784314,46,26,553.900024,449.600006,13.691,68.627449,0,7310,0,255
1165,1786.5,51,19.607843,21.960785,86,-1.5625,7.03125,28,42.35294,52.156864,20,35.686275,19.607843,14.78,103,0.784314,46,26,553.900024,449.600006,13.691,68.627449,0,7310,0,255
1167,1785.75,51,19.215687,21.960785,86,-1.5625,7.03125,25,42.35294,52.156864,20,35.686275,19.607843,15.62,103,0.784314,46,25,553.900024,449.600006,13.691,68.627449,0,7310,0,255
1167,1785.75,51,19.215687,21.960785,86,-1.5625,7.03125,25,36.07843,52.156864,20,35.686275,19.607843,15.21,103,0.784314,46,25,550.900024,446.700012,13.691,56.07843,0,7310,0,255
1167,1785.75,51,19.215687,21.960785,86,-1.5625,7.03125,25,36.07843,51.372547,20.392157,36.07843,19.215687,14,103,0,46,25,550.900024,446.700012,13.75,56.07843,0,7310,0,255
1167,1735,50,19.215687,22.352942,86,-1.5625,3.90625,21,36.07843,51.372547,20.392157,36.07843,19.215687,15.21,103,0,46,15,550.900024,446.700012,13.75,56.07843,0,7310,0,255
1169,1735,50,17.647058,22.352942,86,-1.5625,3.90625,21,36.07843,51.372547,20.392157,36.07843,19.215687,14.28,103,0,46,15,550.900024,446.700012,13.75,56.07843,0,7310,0,255
1169,1735,50,17.647058,22.352942,86,-1.5625,3.90625,21,39.607841,49.803921,20.392157,36.07843,19.215687,14.15,103,0,46,15,548.299988,444,13.75,41.960785,0,7310,0,255
1169,1735,50,17.647058,22.352942,86,-1.5625,3.90625,21,39.607841,49.803921,16.078432,31.764706,17.254902,15.93,103,0,46,15,548.299988,444,13.75,41.960785,0,7310,0,255
1169,1090.5,48,16.862745,28.627451,86,-3.125,0,26,39.607841,49.803921,16.078432,31.764706,17.254902,15.06,103,0,46,2,548.299988,444,13.75,41.960785,0,7310,0,255
1170,1090.5,48,16.862745,28.627451,86,-3.125,0,26,39.215687,49.803921,16.078432,31.764706,17.254902,14.32,103,0,46,2,548.299988,444,13.75,0,0,7310,0,255
1170,1090.5,48,16.862745,28.627451,86,-3.125,0,26,39.215687,48.627453,16.078432,31.764706,16.862745,14.93,103,0,46,2,547.099976,441.299988,13.75,0,0,7310,0,255
1170,1090.5,48,16.862745,23.921568,86,-3.125,0,26,39.215687,48.627453,16.078432,31.764706,16.862745,15.9,103,0,46,2,547.099976,441.299988,13.75,0,0,7310,0,255
1172,941.25,48,16.862745,23.921568,86,-3.125,7.8125,26,39.215687,48.627453,16.078432,31.764706,16.862745,14.35,103,0,47,0,547.099976,441.299988,13.75,0,0,7310,0,255
1172,941.25,48,16.862745,23.921568,86,-3.125,7.8125,26,42.35294,48.627453,16.078432,31.764706,16.862745,15.63,103,0,47,0,544.5,439.899994,13.75,0,0,7310,0,255
1172,941.25,48,16.862745,23.921568,86,-3.125,7.8125,26,42.35294,48.627453,16.078432,31.764706,16.862745,14.71,103,0,47,0,544.5,439.899994,13.73,0,0,7310,0,255
1172,919.5,47,16.862745,23.921568,86,-3.125,4.6875,26,42.35294,48.627453,16.078432,31.764706,16.862745,14.47,103,0,47,0,544.5,439.899994,13.73,0,0,7310,0,255
1174,919.5,47,16.862745,23.921568,86,-3.125,4.6875,26,42.35294,48.627453,16.078432,31.764706,16.862745,14.28,103,0,48,0,544.5,439.899994,13.73,0,0,7310,0,255
1174,919.5,47,16.862745,23.921568,86,-3.125,4.6875,26,30.196079,48.627453,16.078432,31.764706,16.862745,14.74,103,0,48,0,541.900024,437.200012,13.75,0,0,7310,0,255
1174,919.5,47,16.862745,23.921568,86,-3.125,4.6875,26,30.196079,48.627453,16.078432,31.764706,16.862745,14.2,103,0,48,0,541.900024,437.200012,13.75,0,0,7310,0,255
1174,917.75,45,16.470589,25.09804,86,-3.125,1.5625,27,30.196079,48.627453,16.078432,31.764706,16.862745,15.84,103,0,48,0,541.900024,437.200012,13.75,0,0,7310,0,255
1176,917.75,45,16.470589,25.09804,86,-3.125,1.5625,27,39.607841,48.627453,16.078432,31.764706,16.862745,15.28,103,0,48,0,541.900024,437.200012,13.75,30.588236,0,7310,0,255
1176,917.75,45,16.470589,25.09804,86,-3.125,1.5625,27,39.607841,50.980392,16.078432,31.764706,18.82353,14.15,103,0,48,0,539.400024,434.600006,12.871,30.588236,0,7310,0,255
1176,917.75,45,16.470589,25.09804,86,-3.125,1.5625,27,39.607841,50.980392,16.078432,31.764706,18.82353,14.59,103,0,48,0,539.400024,434.600006,12.871,30.588236,0,7310,0,255
1178,974,43,18.82353,34.509804,86,-3.125,1.5625,36,39.607841,50.980392,16.078432,31.764706,18.82353,14.27,103,0,48,0,539.400024,434.600006,12.871,30.588236,0,7310,0,255
1178,974,43,18.82353,34.509804,86,-3.125,1.5625,36,41.176472,50.980392,16.078432,31.764706,18.82353,14.79,103,0,48,0,537.099976,434.600006,12.871,52.941177,0,7310,0,255
1178,974,43,18.82353,34.509804,86,-3.125,1.5625,36,41.176472,50.980392,16.078432,31.764706,18.82353,15.84,103,0,48,0,537.099976,432,13.652,52.941177,0,7310,0,255
1178,1027.25,43,18.82353,33.333332,87,-3.125,-1.5625,35,41.176472,50.980392,16.078432,31.764706,18.82353,15.42,103,0,48,0,537.099976,432,13.652,52.941177,0,7310,0,255
1179,1027.25,41,18.82353,33.333332,87,-3.125,-1.5625,35,41.176472,50.980392,16.078432,31.764706,18.82353,15.28,103,0,48,0,537.099976,432,13.652,52.941177,0,7310,0,255
1179,1027.25,41,18.82353,33.333332,87,-3.125,-1.5625,35,44.313725,50.980392,16.078432,31.764706,18.82353,14.69,103,0,48,0,536,430.700012,13.632,52.941177,0,7310,0,255
1179,1027.25,41,18.82353,33.333332,87,-3.125,-1.5625,35,44.313725,50.980392,16.078432,31.764706,18.82353,15.69,103,0,48,0,536,430.700012,13.632,52.941177,0,7310,0,255
1179,1037.5,33,18.82353,33.333332,87,-3.125,1.5625,35,44.313725,50.980392,16.078432,31.764706,18.82353,14.88,103,0,48,0,536,430.700012,13.632,52.941177,0,7310,0,255
1181,1037.5,33,18.82353,33.333332,87,-3.125,1.5625,35,47.058823,50.980392,16.078432,31.764706,18.82353,14.58,103,0,48,0,536,430.700012,13.632,52.941177,0,7310,0,255
1181,1037.5,33,18.82353,33.333332,87,-3.125,1.5625,35,47.058823,50.980392,16.078432,31.764706,18.82353,14.94,103,0,48,0,534.099976,428.200012,13.652,52.941177,0,7310,0,255
1181,1037.5,33,18.82353,33.333332,87,-3.125,1.5625,35,47.058823,50.980392,16.078432,31.764706,18.82353,14.61,103,0,48,0,534.099976,428.200012,13.652,52.941177,0,7310,0,255
1183,1041.25,25,18.82353,33.725491,88,-3.125,2.34375,36,47.058823,50.980392,16.078432,31.764706,18.82353,15.51,103,0,48,0,534.099976,428.200012,13.652,52.941177,0,7310,0,255
1183,1041.25,25,18.82353,33.725491,88,-3.125,2.34375,36,47.058823,50.980392,16.078432,31.764706,18.82353,15.72,103,0,48,0,534.099976,428.200012,13.652,52.941177,0,7310,0,255
1183,1041.25,25,18.82353,33.725491,88,-3.125,2.34375,36,47.058823,50.980392,16.078432,31.764706,18.82353,15.62,103,0,48,0,532.299988,425.799988,13.613,52.941177,0,7310,0,255
1183,1041.25,25,18.82353,33.333332,88,-3.125,2.34375,36,47.058823,50.980392,16.078432,31.764706,18.82353,15.15,103,0,48,0,532.299988,425.799988,13.613,52.941177,0,7310,0,255
1185,1049,17,18.82353,33.333332,88,-3.125,2.34375,34,47.058823,50.980392,16.078432,31.764706,18.82353,15.98,103,0,47,1,532.299988,425.799988,13.613,52.941177,0,7310,0,255
1185,1049,17,18.82353,33.333332,88,-3.125,2.34375,34,45.882355,50.980392,16.078432,31.764706,18.82353,15.05,103,0,47,1,530.700012,423.399994,13.613,52.941177,0,7310,0,255
1185,1049,17,18.82353,33.333332,88,-3.125,2.34375,34,45.882355,50.980392,16.078432,31.764706,18.82353,15.23,103,0,47,1,530.700012,423.399994,13.613,52.941177,0,7310,0,255
1185,1050,8,16.470589,33.333332,88,-3.125,1.5625,35,45.882355,50.980392,16.078432,31.764706,18.82353,15.33,103,0,47,-1,530.700012,423.399994,13.613,52.941177,0,7310,0,255
1187,1050,8,16.470589,33.333332,88,-3.125,1.5625,35,43.92157,50.980392,16.078432,31.764706,18.82353,15.4,103,0,47,-1,530.700012,423.399994,13.613,32.549019,0,7310,0,255
1187,1050,8,16.470589,33.333332,88,-3.125,1.5625,35,43.92157,48.235294,16.078432,31.764706,16.470589,14.63,103,0,47,-1,530,422.299988,13.73,32.549019,0,7310,0,255
1187,1050,8,16.470589,33.333332,88,-3.125,1.5625,35,43.92157,48.235294,16.078432,31.764706,16.470589,14.79,103,0,47,-1,530,422.299988,13.73,32.549019,0,7310,0,255
1187,964.75,3,16.470589,22.745098,88,-3.125,3.125,24,43.92157,48.235294,16.078432,31.764706,16.470589,14.98,103,0,48,6,530,422.299988,13.73,32.549019,0,7310,0,255
1188,964.75,3,16.470589,22.745098,88,-3.125,3.125,24,41.176472,48.235294,16.078432,31.764706,16.470589,15.22,103,0,48,6,530,422.299988,13.73,31.372549,0,7310,0,255
1188,964.75,3,16.470589,22.745098,88,-3.125,3.125,24,41.176472,48.235294,16.078432,31.764706,16.470589,15.21,103,0,48,6,528.5,420.100006,13.73,31.372549,0,7310,0,255
1188,964.75,3,16.470589,23.529411,89,-3.125,1.5625,24,41.176472,48.235294,16.078432,31.764706,16.470589,15.18,103,0,48,6,528.5,420.100006,13.73,31.372549,0,7310,0,255
1190,921.75,3,16.470589,23.529411,89,-3.125,1.5625,26,41.176472,48.235294,16.078432,31.764706,16.470589,15.26,103,0,48,5,528.5,420.100006,13.73,31.372549,0,7310,0,255
1190,921.75,3,16.470589,23.529411,89,-3.125,1.5625,26,40.392159,48.235294,16.078432,31.764706,16.470589,15,103,0,48,5,526.799988,417.899994,13.73,31.372549,0,7310,0,255
1190,921.75,3,16.470589,23.529411,89,-3.125,1.5625,26,40.392159,48.235294,16.078432,31.764706,16.470589,14.38,103,0,48,5,526.799988,417.899994,13.73,31.372549,0,7310,0,255
1190,903,0,16.470589,23.921568,89,-3.125,1.5625,25,40.392159,48.235294,16.078432,31.764706,16.470589,14.92,103,0,48,6,526.799988,417.899994,13.73,31.372549,0,7310,0,255
1192,903,0,16.470589,23.921568,89,-3.125,1.5625,25,38.431374,48.235294,16.078432,31.764706,16.470589,14.77,103,0,48,6,526.799988,417.899994,13.73,30.980392,0,7310,0,255
1192,903,0,16.470589,23.921568,89,-3.125,1.5625,25,38.431374,48.235294,16.078432,31.764706,16.470589,15.06,103,0,48,6,525.099976,415.799988,13.73,30.980392,0,7310,0,255
1192,903,0,16.470589,23.921568,89,-3.125,1.5625,25,38.431374,48.235294,16.078432,31.764706,16.470589,14.74,103,0,48,6,525.099976,415.799988,13.73,30.980392,0,7310,0,255
1192,890.5,0,16.470589,23.921568,88,-3.125,2.34375,25,38.431374,48.235294,16.078432,31.764706,16.470589,15.34,103,0,48,5,525.099976,415.799988,13.73,30.980392,0,7310,0,255
1194,890.5,0,16.470589,23.921568,88,-3.125,2.34375,25,38.431374,48.235294,16.078432,31.764706,16.470589,14.95,103,0,48,5,525.099976,415.799988,13.73,30.196079,0,7310,0,255
1194,890.5,0,16.470589,23.921568,88,-3.125,2.34375,25,38.431374,47.843136,16.078432,31.764706,16.470589,15.5,103,0,48,5,524.200012,414.700012,13.75,30.196079,0,7310,0,255
1194,890.5,0,16.470589,22.745098,88,-3.125,5.46875,25,38.431374,47.843136,16.078432,31.764706,16.470589,15.67,103,0,48,5,524.200012,414.700012,13.75,30.196079,0,7310,0,255
1196,861.5,0,16.078432,22.745098,88,-3.125,5.46875,26,38.431374,47.843136,16.078432,31.764706,16.470589,15.18,103,0,48,5,524.200012,414.700012,13.75,30.196079,0,7310,0,255
1196,861.5,0,16.078432,22.745098,88,-3.125,5.46875,26,38.431374,47.843136,16.078432,31.764706,16.470589,14.04,103,0,48,5,522.400024,412.600006,13.75,27.450981,0,7310,0,255
1196,861.5,0,16.078432,22.745098,88,-3.125,5.46875,26,38.431374,47.450981,16.078432,31.764706,16.078432,15.4,103,0,48,5,522.400024,412.600006,13.73,27.450981,0,7310,0,255
1196,867.75,0,16.078432,31.764706,88,-3.125,0,37,38.431374,47.450981,16.078432,31.764706,16.078432,15.46,103,0,48,-4,522.400024,412.600006,13.73,27.450981,0,7310,0,255
1198,867.75,0,18.82353,31.764706,88,-3.125,0,37,38.431374,47.450981,16.078432,31.764706,16.078432,14.83,103,0,48,-4,522.400024,412.600006,13.73,52.941177,0,7310,0,255
1198,867.75,0,18.82353,31.764706,88,-3.125,0,37,38.431374,50.980392,16.078432,31.764706,16.078432,14.52,103,0,48,-4,520.599976,410.600006,13.574,52.941177,0,7310,0,255
1198,867.75,0,18.82353,31.764706,88,-3.125,0,37,38.431374,50.980392,16.078432,31.764706,18.82353,15.54,103,0,48,-4,520.599976,410.600006,13.574,52.941177,0,7311,0,255
1198,907,0,18.82353,38.431374,88,-3.125,-1.5625,40,38.431374,50.980392,16.078432,31.764706,18.82353,14.99,103,0,48,-5,520.599976,410.600006,13.574,52.941177,0,7311,0,255
1199,907,0,18.82353,38.431374,88,-3.125,-1.5625,40,38.431374,50.980392,16.078432,31.764706,18.82353,15.27,103,0,48,-5,520.599976,410.600006,13.574,52.549019,0,7311,0,255
1199,907,0,18.82353,38.431374,88,-3.125,-1.5625,40,38.431374,50.588234,16.078432,31.764706,18.431372,15.1,103,0,48,-5,519.099976,408.600006,13.632,52.549019,0,7311,0,255
1199,907,0,18.82353,38.039215,88,-3.125,-3.125,40,38.431374,50.588234,16.078432,31.764706,18.431372,14.44,103,0,48,-5,519.099976,408.600006,13.632,52.549019,0,7311,0,255
1201,844.5,0,18.431372,38.039215,88,-3.125,-3.125,50,38.431374,50.588234,16.078432,31.764706,18.431372,15.67,103,0,48,5,519.099976,408.600006,13.632,52.549019,0,7311,0,255
1201,844.5,0,18.431372,38.039215,88,-3.125,-3.125,50,38.431374,50.588234,16.078432,31.764706,18.431372,14.23,103,0,48,5,518.5,407.700012,13.632,50.980392,0,7311,0,255
1201,844.5,0,18.431372,38.039215,88,-3.125,-3.125,50,38.431374,50.588234,16.078432,31.764706,18.431372,15.35,103,0,48,5,518.5,407.700012,13.535,50.980392,0,7311,0,255
1201,714,0,18.431372,49.019608,88,-3.125,-2.34375,51,38.431374,50.588234,16.078432,31.764706,18.431372,15.4,103,0,48,9,518.5,407.700012,13.535,50.980392,0,7311,0,255
1203,714,0,18.431372,49.019608,88,-3.125,-2.34375,51,38.431374,50.588234,16.078432,31.764706,18.431372,14.59,103,0,48,9,518.5,407.700012,13.535,50.980392,0,7311,0,255
1203,714,0,18.431372,49.019608,88,-3.125,-2.34375,51,38.039215,54.901962,16.078432,31.764706,18.431372,14.92,103,3.137255,48,9,517.5,405.799988,13.574,68.627449,0,7311,0,255
1203,714,0,18.431372,49.019608,88,-3.125,-2.34375,51,38.039215,54.901962,23.921568,39.607841,21.960785,14.36,103,3.137255,48,9,517.5,405.799988,13.574,68.627449,0,7311,0,255
1203,1615.5,9,19.215687,51.372547,88,-2.34375,-5.46875,52,38.039215,54.901962,23.921568,39.607841,21.960785,14.32,103,3.137255,48,19,517.5,405.799988,13.574,68.627449,0,7311,0,255
1205,1615.5,9,19.215687,51.372547,88,-2.34375,-5.46875,52,38.039215,54.901962,23.921568,39.607841,21.960785,15.34,103,3.137255,48,19,517.5,405.799988,13.574,40,0,7311,0,255
1205,1615.5,9,19.215687,51.372547,88,-2.34375,-5.46875,52,38.039215,50.980392,16.078432,31.764706,20,15.91,103,0,48,19,517.299988,404.399994,13.652,40,0,7311,0,255
1205,1615.5,9,19.215687,88.627449,88,-2.34375,-5.46875,52,38.039215,50.980392,16.078432,31.764706,20,15.89,103,0,48,19,517.299988,404.399994,13.652,40,0,7311,0,255
1207,1111.5,13,25.490196,88.627449,88,-5.46875,-1.5625,88,38.039215,50.980392,16.078432,31.764706,20,15.29,103,0,47,-2,517.299988,404.399994,13.652,40,0,7311,0,255
1207,1111.5,13,25.490196,88.627449,88,-5.46875,-1.5625,88,34.117645,50.980392,16.078432,31.764706,20,15.33,103,0,47,-2,518.799988,404,13.652,77.647057,0,7311,0,255
1207,1111.5,13,25.490196,88.627449,88,-5.46875,-1.5625,88,34.117645,58.039215,26.666666,41.960785,22.745098,14.26,103,5.490196,47,-2,518.799988,404,13.574,77.647057,0,7311,0,255
1207,1393.75,21,25.490196,24.313726,88,-3.125,0.78125,27,34.117645,58.039215,26.666666,41.960785,22.745098,14.8,103,5.490196,47,-2,518.799988,404,13.574,77.647057,0,7311,0,255
1208,1393.75,21,19.607843,24.313726,88,-3.125,0.78125,27,34.117645,58.039215,26.666666,41.960785,22.745098,15.36,103,5.490196,46,10,518.799988,404,13.574,77.647057,0,7311,0,255
1208,1393.75,21,19.607843,24.313726,88,-3.125,0.78125,27,32.156864,70.980392,26.666666,41.960785,22.745098,15.13,103,16.078432,46,10,519.700012,403.899994,13.496,19.607843,0,7311,0,255
1208,1393.75,21,19.607843,24.313726,88,-3.125,0.78125,27,32.156864,70.980392,34.117645,49.803921,34.901962,15.65,103,16.078432,46,10,519.700012,403.899994,13.496,19.607843,0,7311,0,255
1208,1413.25,26,33.333332,94.901962,88,-5.46875,-3.125,95,32.156864,70.980392,34.117645,49.803921,34.901962,14.64,103,16.078432,46,5,519.700012,403.899994,13.496,19.607843,0,7311,0,255
1210,1413.25,26,33.333332,94.901962,88,-5.46875,-3.125,95,38.039215,70.980392,34.117645,49.803921,34.901962,15.55,102,16.078432,46,5,519.700012,403.899994,13.496,38.431374,0,7311,0,255
1210,1413.25,26,33.333332,94.901962,88,-5.46875,-3.125,95,38.039215,62.745098,29.803921,45.882355,27.843138,15.22,102,9.019608,46,5,524.200012,405.299988,13.71,38.431374,0,7311,0,255
1210,1413.25,26,33.333332,94.901962,88,-5.46875,-3.125,95,38.039215,62.745098,29.803921,45.882355,27.843138,15.61,102,9.019608,46,5,524.200012,405.299988,13.71,38.431374,0,7311,0,255
1212,1853,36,23.529411,74.509804,88,-5.46875,1.5625,73,38.039215,62.745098,29.803921,45.882355,27.843138,15.44,102,9.019608,45,18,524.200012,405.299988,13.71,38.431374,0,7311,0,255
1212,1853,36,23.529411,74.509804,88,-5.46875,1.5625,73,40.392159,62.745098,29.803921,45.882355,27.843138,14.15,102,9.019608,45,18,530.900024,405.299988,13.71,16.470589,0,7311,0,255
1212,1853,36,23.529411,74.509804,88,-5.46875,1.5625,73,40.392159,52.941177,28.627451,44.313725,24.705883,15.88,102,0.784314,45,18,530.900024,408.5,13.75,16.470589,0,7311,0,255
1212,1489.75,36,23.529411,81.960785,88,-5.46875,-1.5625,85,40.392159,52.941177,28.627451,44.313725,24.705883,14.11,102,0.784314,45,18,530.900024,408.5,13.75,16.470589,0,7311,0,255
1214,1489.75,40,27.058823,81.960785,88,-5.46875,-1.5625,85,40.392159,52.941177,28.627451,44.313725,24.705883,14.07,102,0.784314,45,10,530.900024,408.5,13.75,16.470589,0,7311,0,255
1214,1489.75,40,27.058823,81.960785,88,-5.46875,-1.5625,85,44.313725,52.941177,28.627451,44.313725,24.705883,14.03,102,7.058824,45,10,538.200012,412.399994,13.75,72.549019,0,7311,0,255
1214,1489.75,40,27.058823,81.960785,88,-5.46875,-1.5625,85,44.313725,58.823528,26.666666,42.745098,25.09804,14.9,102,7.058824,45,10,538.200012,412.399994,13.75,72.549019,0,7311,0,255
1214,1689,44,22.745098,60,88,-1.5625,2.34375,57,44.313725,58.823528,26.666666,42.745098,25.09804,15.43,102,7.058824,45,19,538.200012,412.399994,13.75,72.549019,0,7311,0,255
1216,1689,44,22.745098,60,88,-1.5625,2.34375,57,40.784313,58.823528,26.666666,42.745098,25.09804,14.8,102,7.058824,45,19,538.200012,412.399994,13.75,26.666666,0,7311,0,255
1216,1689,44,22.745098,60,88,-1.5625,2.34375,57,40.784313,54.901962,24.705883,40.392159,23.137255,14.67,102,2.352941,45,19,542,414.600006,13.75,26.666666,0,7311,0,255
1216,1689,44,22.745098,60,88,-1.5625,2.34375,57,40.784313,54.901962,24.705883,40.392159,23.137255,15.57,102,2.352941,45,19,542,414.600006,13.75,26.666666,0,7311,0,255
1217,1716.25,48,21.568628,45.098038,88,-3.125,-3.90625,45,40.784313,54.901962,24.705883,40.392159,23.137255,14.29,102,2.352941,45,22,542,414.600006,13.75,26.666666,0,7311,0,255
1217,1716.25,48,21.568628,45.098038,88,-3.125,-3.90625,45,42.35294,54.901962,24.705883,40.392159,23.137255,15.52,102,2.352941,45,22,547.700012,414.600006,13.75,27.058823,0,7311,0,255
1217,1716.25,48,21.568628,45.098038,88,-3.125,-3.90625,45,42.35294,55.686275,23.529411,39.607841,22.352942,14.75,102,4.313725,45,22,547.700012,418.299988,13.75,27.058823,0,7311,0,255
1217,1716.25,48,21.568628,38.039215,88,-3.125,2.34375,38,42.35294,55.686275,23.529411,39.607841,22.352942,15.49,102,4.313725,45,22,547.700012,418.299988,13.75,27.058823,0,7311,0,255
1219,1740.5,49,20.784313,38.039215,88,-3.125,2.34375,38,42.35294,55.686275,23.529411,39.607841,22.352942,14.91,102,4.313725,45,24,547.700012,418.299988,13.75,27.058823,0,7311,0,255
1219,1740.5,49,20.784313,38.039215,88,-3.125,2.34375,38,44.313725,55.686275,23.529411,39.607841,22.352942,15.76,102,4.313725,45,24,552.200012,421.5,13.73,41.960785,0,7311,0,255
1219,1740.5,49,20.784313,38.039215,88,-3.125,2.34375,38,44.313725,52.941177,21.568628,37.64706,20.392157,14.11,102,2.352941,45,24,552.200012,421.5,13.73,41.960785,0,7311,0,255
1219,1753,50,20.784313,31.764706,87,-2.34375,-0.78125,34,44.313725,52.941177,21.568628,37.64706,20.392157,15.92,102,2.352941,46,26,552.200012,421.5,13.73,41.960785,0,7311,0,255
1221,1753,50,20.784313,31.764706,87,-2.34375,-0.78125,34,52.156864,52.941177,21.568628,37.64706,20.392157,15.84,102,2.352941,46,26,552.200012,421.5,13.73,54.509804,0,7311,0,255
1221,1753,50,20.784313,31.764706,87,-2.34375,-0.78125,34,52.156864,53.725491,22.745098,38.431374,21.17647,15.23,102,3.137255,46,26,555.299988,423.899994,13.75,54.509804,0,7311,0,255
1221,1753,50,20.784313,31.764706,87,-2.34375,-0.78125,34,52.156864,53.725491,22.745098,38.431374,21.17647,15.87,102,3.137255,46,26,555.299988,423.899994,13.75,54.509804,0,7311,0,255
1221,1779.5,50,21.568628,38.431374,87,-3.125,4.6875,40,52.156864,53.725491,22.745098,38.431374,21.17647,15.99,102,3.137255,46,24,555.299988,423.899994,13.75,54.509804,0,7311,0,255
1223,1779.5,50,21.568628,38.431374,87,-3.125,4.6875,40,57.64706,53.725491,22.745098,38.431374,21.17647,14.38,102,3.137255,46,24,555.299988,423.899994,13.75,77.647057,0,7311,0,255
1223,1779.5,50,21.568628,38.431374,87,-3.125,4.6875,40,57.64706,54.509804,23.137255,38.823528,21.568628,15.53,102,3.529412,46,24,556.599976,425,13.73,77.647057,0,7311,0,255
